Emissions_tCO2_coal_dispatched,Emissions_tCO2_cogen_gas,Emissions_tCO2_cogen_wood,Emissions_tCO2_gas_ccgt_dispatched,Emissions_tCO2_gas_ocgt_dispatched,Emissions_tCO2_geothermal_dispatched,kWh_coal_dispatched,kWh_cogen_gas,kWh_cogen_wood,kWh_gas_ccgt_dispatched,kWh_gas_ocgt_dispatched,kWh_geothermal_dispatched,kWh_hydro_dispatched,kWh_solar_dispatched,kWh_wind_dispatched,Total_Emissions_tCO2_,Total_kWh_,EF_tCO2_per_MWh_
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3199603.402124177,90.70159890258272,1260533.7198,70.57661198684461,5541203.943523079,0.01273669273070867
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3317822.2453041887,0.0,1159353.4478,70.57661198684461,5558151.813104189,0.012697856114769932
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2615287.9385477984,0.0,1537390.732,70.57661198684461,5233654.790547798,0.013485148488262726
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2446738.0236058,0.0,1365805.213,70.57661198684461,4893519.3566058,0.014422465069351917
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2002882.327759398,0.0,1440855.056,70.57661198684461,4524713.503759398,0.015598028898007666
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,1774486.9231686357,0.0,1449009.51,70.57661198684461,4304472.553168636,0.016396111513103113
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,1772980.066062298,0.0,1347563.496,70.57661198684461,4201519.682062298,0.016797877274777488
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,1706552.929164339,0.0,1347527.388,70.57661198684461,4135056.4371643392,0.017067871517430437
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2145518.3651322233,0.0,956780.3849,70.57661198684461,4183274.8700322234,0.0168711390428669
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2834203.140645303,27271.070192957974,503877.3656,70.57661198684461,4446327.69643826,0.015873011798788503
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2616849.314076747,453540.2115497794,667912.7598,70.57661198684461,4819278.405426526,0.01464464304601599
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2813119.3744867058,884882.7019101791,483849.307,70.57661198684461,5262827.5033968855,0.013410398106586435
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3068859.1424812493,1123041.5473765295,377068.8179,70.57661198684461,5649945.627757779,0.012491555961194875
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3250865.9583882806,1206061.404250019,391774.0368,70.57661198684461,5929677.5194383,0.01190226816812293
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3199303.6987939184,1272871.716340487,421648.9105,70.57661198684461,5974800.445634406,0.011812379782225641
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3162218.8426757036,1337520.044875721,388774.4462,70.57661198684461,5969489.453751424,0.01182288913208347
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3158036.125713461,1279445.597533602,412645.0255,70.57661198684461,5931102.868747063,0.011899407841792133
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3157178.863490823,1263054.0796040152,367808.4473,70.57661198684461,5869017.510394838,0.012025285639690752
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3391746.4607365374,1131808.5378841166,281484.13659999997,70.57661198684461,5886015.255220654,0.011990558795145162
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3528238.776601718,999439.8892681414,255792.6839,70.57661198684461,5864447.469769859,0.01203465669198232
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3814876.993353323,826357.4126741753,272408.9165,70.57661198684461,5994619.442527499,0.01177332650779372
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3981411.412155074,668487.0471853337,414993.7474,70.57661198684461,6145868.326740407,0.011483586734159081
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,4366362.86189865,320450.3819093364,379707.529,70.57661198684461,6147496.8928079875,0.011480544556177462
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,4453505.889009723,54748.674743866184,388531.1235,70.57661198684461,5977761.80725359,0.011806527971925027
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,4468203.517268439,74.73157832699196,272138.8678,70.57661198684461,5821393.236646766,0.01212366337710216
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,4567743.317228517,0.0,211774.98275,70.57661198684461,5860494.419978517,0.012042774368361795
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,4227868.292382126,0.0,227152.98504,70.57661198684461,5535997.397422126,0.012748671453441992
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3902387.8570127487,0.0,196859.57723,70.57661198684461,5180223.554242749,0.013624240584953207
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3519037.9648100315,0.0,197068.40606,70.57661198684461,4797082.4908700315,0.014712403241171772
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3226096.346146498,0.0,248917.85931,70.57661198684461,4555990.325456498,0.01549094860726532
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3019164.9756585923,0.0,319013.13635,70.57661198684461,4419154.232008592,0.015970615253852807
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2913186.7002929747,0.0,365044.17004,70.57661198684461,4359206.990332975,0.01619024105608109
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2832125.9750964553,0.0,465652.9092,70.57661198684461,4378755.0042964555,0.01611796319218465
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3064710.3956122696,15332.808370563635,498409.89128,70.57661198684461,4659429.215262833,0.01514705100694688
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3095446.3569569425,389868.48942010256,485426.85338,70.57661198684461,5051717.819757045,0.013970814385321087
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3040136.848231964,861953.3945652223,476666.01902,70.57661198684461,5459732.381817186,0.012926753007508089
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3060948.5075672516,1147854.1778796632,549171.7774,70.57661198684461,5838950.582846915,0.012087208306605217
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3162040.964809594,1339913.705879471,544143.20634,70.57661198684461,6127073.997029065,0.011518811755997439
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3069426.2720008823,1396089.5522053293,582887.1862,70.57661198684461,6129379.130406212,0.011514479767898985
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2858150.60850885,1523504.392935047,667005.5059,70.57661198684461,6129636.627343898,0.011513996061692643
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2852860.7230466064,1462858.4992812448,721859.7263,70.57661198684461,6118555.068627852,0.011534849518429214
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2881313.7036184687,1381647.1671551664,753550.6273,70.57661198684461,6097487.618073635,0.011574703616887658
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3128210.097123143,1272207.1529608476,667137.4617,70.57661198684461,6148530.831783991,0.011478613984011992
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3203804.635967969,1127685.7974162458,710779.8586,70.57661198684461,6123246.411984215,0.01152601205934068
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3447200.759648001,917732.1188199453,767808.6794,70.57661198684461,6213717.677867946,0.011358194183527967
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3736560.4503568285,709785.5306675201,818966.7959,70.57661198684461,6346288.8969243495,0.011120926439552523
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3798042.041769407,345655.11346609157,1112167.56,70.57661198684461,6336840.835235499,0.01113750744604614
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3797334.0202461677,48828.21353211769,1227100.4762,70.57661198684461,6154238.829978285,0.011467967678318659
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3691205.882640049,0.48707447554063843,1221238.3886,70.57661198684461,5993420.878314525,0.011775680937443564
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3387197.5501184743,0.0,1507002.4287,70.57661198684461,5975176.098818474,0.011811637150041547
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3354281.0401762617,0.0,1189357.8989,70.57661198684461,5624615.059076263,0.012547811938340096
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3242013.4153006445,0.0,949761.2821,70.57661198684461,5272750.817400644,0.013385159745067834
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2975780.4253828134,0.0,805485.9906,70.57661198684461,4862242.535982814,0.01451523889739055
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2781014.597521482,0.0,773494.8625,70.57661198684461,4635485.580021482,0.015225289943953951
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2523418.6866879696,0.0,878616.2685,70.57661198684461,4483011.07518797,0.015743126841123268
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2454774.8293085922,0.0,883403.2827,70.57661198684461,4419154.232008592,0.015970615253852807
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2317410.469713641,0.0,1074198.8786,70.57661198684461,4472585.468313641,0.015779824105508947
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2661604.4813108672,15716.310530585455,990925.1622,70.57661198684461,4749222.074041452,0.014860667891822952
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2782770.466630992,276514.1473269067,1003136.5201000001,70.57661198684461,5143397.254057899,0.013721789024008009
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2687652.1161179617,620158.8973459029,1200709.7568,70.57661198684461,5589496.890263865,0.012626648403683589
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2511404.088034284,951693.9140836572,1384931.1454,70.57661198684461,5929005.267517941,0.011903617690053105
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2401705.473051735,1060062.4153255546,1693544.528,70.57661198684461,6236288.536377289,0.011317085727377704
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2317209.508020357,1099910.5944772942,1793385.181,70.57661198684461,6291481.403497651,0.011217805070139544
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2440850.2353161927,1111863.7317093003,1659253.686,70.57661198684461,6292943.773025493,0.011215198249405796
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2591190.588506782,1167480.8472536749,1470372.007,70.57661198684461,6310019.562760457,0.011184848364553931
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2521350.497758034,1200732.2552772008,1434008.869,70.57661198684461,6237067.742035235,0.011315671867917624
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2642105.115092461,1028724.5738417683,1480551.873,70.57661198684461,6232357.681934229,0.011324223606649766
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2871405.0917330664,883624.1392089324,1359426.945,70.57661198684461,6195432.295941999,0.011391717093425784
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3230401.7288095844,657394.0054671207,1289231.807,70.57661198684461,6258003.661276706,0.011277815707197296
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3352362.8410089505,517792.6853869922,1366030.979,70.57661198684461,6317162.625395943,0.011172201219439251
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3629742.0828907187,245459.46261567785,1344778.994,70.57661198684461,6300956.659506396,0.011200935953172139
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3647991.8532678797,43660.278574179196,1355452.27,70.57661198684461,6128080.521842059,0.011516919814498417
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3441369.412804157,72.00857013214225,1413657.562,70.57661198684461,5936075.103374289,0.011889440540724662
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3558252.1852534907,0.0,1256452.5389999999,70.57661198684461,5895680.844253491,0.011970901046252445
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,3097272.5184006435,0.0,1386419.179,70.57661198684461,5564667.817400644,0.012682987431190855
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2834140.2370150373,0.0,1341996.049,70.57661198684461,5257112.406015038,0.013424976781187495
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2436732.354027926,0.0,1371901.28,70.57661198684461,4889609.754027926,0.014433996890795945
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2170474.6100214818,0.0,1384034.85,70.57661198684461,4635485.580021482,0.015225289943953951
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2048891.97818797,0.0,1353142.977,70.57661198684461,4483011.07518797,0.015743126841123268
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2002143.3658893656,0.0,1308667.527,70.57661198684461,4391787.012889366,0.0160701354095066
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2097338.3003114928,0.0,1209562.99,70.57661198684461,4387877.410311493,0.01608445391409292
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2342449.6415670044,14470.75265481235,1160277.572,70.57661198684461,4598174.086221817,0.015348834268437915
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2289787.2498403965,270330.62707578304,1201457.353,70.57661198684461,4842551.34991618,0.01457426197206277
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2169263.0410734713,596053.812978795,1275671.909,70.57661198684461,5121964.883052266,0.013779206534658394
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2261526.799451702,881298.2124864003,1276643.562,70.57661198684461,5500444.693938102,0.012831073833834795
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2585227.563966595,1014061.6260298318,1188674.887,70.57661198684461,5868940.196996427,0.012025444052567431
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2588115.3464408796,1175254.8633016474,1067317.4699,70.57661198684461,5911663.799642527,0.011938536151381329
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2498461.0263839685,1213875.076575511,1116330.6398999998,70.57661198684461,5909642.862859479,0.011942618805342652
0.0,0.0,0.0,0.0,0.0,70.57661198684461,0.0,0.0,0.0,0.0,0.0,1080976.12,2154835.270137035,1221911.2689304175,1398632.595,70.57661198684461,5856355.254067452,0.012051285983347166
