Emissions_tCO2_coal_dispatched,Emissions_tCO2_cogen_gas,Emissions_tCO2_cogen_wood,Emissions_tCO2_gas_ccgt_dispatched,Emissions_tCO2_gas_ocgt_dispatched,Emissions_tCO2_geothermal_dispatched,kWh_coal_dispatched,kWh_cogen_gas,kWh_cogen_wood,kWh_gas_ccgt_dispatched,kWh_gas_ocgt_dispatched,kWh_geothermal_dispatched,kWh_hydro_dispatched,kWh_solar_dispatched,kWh_wind_dispatched,Total_Emissions_tCO2_,Total_kWh_,EF_tCO2_per_MWh_
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2024538.862256148,1204680.8201105585,736912.3796999999,66.9746834255226,4991939.782066707,0.013416564772300698
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2044089.4970458788,1098487.14542028,752730.5332,66.9746834255226,4921114.89566616,0.013609656520010267
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,1894823.6716051751,1161387.37749719,719445.7461999999,66.9746834255226,4801464.515302365,0.013948803164549675
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,1831554.7164980136,1120587.1697560542,801654.854,66.9746834255226,4779604.460254068,0.014012599574392909
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,1954532.2270150203,955534.6737211312,811159.7788,66.9746834255226,4747034.399536151,0.014108741961521684
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2276194.6940457597,739487.9834688645,801878.22,66.9746834255226,4843368.617514624,0.013828120201986748
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2813771.9637832684,516449.76193100464,638471.4747,66.9746834255226,4994500.920414274,0.013409684869968413
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3199032.508588246,308423.71803524235,551257.671,66.9746834255226,5084521.617623488,0.013172268398541425
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3283118.1938320515,48441.46048443718,643647.0249000001,66.9746834255226,5001014.39921649,0.013392219673675713
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3292916.299464526,85.83171190594248,578199.2694,66.9746834255226,4897009.120576432,0.013676650742614696
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3413189.050715789,0.0,520126.7556,66.9746834255226,4959123.526315789,0.013505346876341907
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3194644.212035983,0.0,514125.5395,66.9746834255226,4734577.471535983,0.014145862820530595
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2909493.2416810957,0.0,520982.7279,66.9746834255226,4456283.689581096,0.015029268352486424
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2623880.5677000005,0.0,470970.7123,66.9746834255226,4120659.0,0.01625339136908019
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2307247.084171213,0.0,586946.0186000001,66.9746834255226,3920000.822771213,0.017085374838818373
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2127742.412994629,0.0,642233.7220000001,66.9746834255226,3795783.8549946286,0.01764449346539975
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2096675.829918152,0.0,607608.6402,66.9746834255226,3730092.1901181517,0.017955235423658834
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2170983.2792936624,0.0,545245.1296,66.9746834255226,3742036.1288936627,0.01789792538569737
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2240469.9995208364,18322.219049017905,625990.9304,66.9746834255226,3910590.868969854,0.01712648693499491
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2127948.1946990453,310200.24606078473,669550.9598000001,66.9746834255226,4133507.12055983,0.0162028711871317
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2212461.329645741,607830.3996423893,571384.7265999999,66.9746834255226,4417484.1758881295,0.015161272968693188
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2442349.4256808204,818714.7670877292,437792.63910000003,66.9746834255226,4724664.5518685505,0.014175542557626632
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2422274.6346060317,967148.1693967979,620297.0213,66.9746834255226,5035527.54530283,0.013300430356695593
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2327326.9576054043,1008077.7060149163,714513.851,66.9746834255226,5075726.234620321,0.013195093732342029
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2258418.16326923,1011812.8020616856,757653.0275000001,66.9746834255226,5053691.712830915,0.013252625453087944
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2175591.0179189164,1003374.778833963,807696.9736,66.9746834255226,5012470.490352879,0.01336161151560367
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,1972777.5550767053,1070457.6252717325,888378.9525,66.9746834255226,4957421.852848438,0.013509982691313682
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,1892568.3940140877,960568.9662518161,1098033.5066,66.9746834255226,4976978.586865904,0.013456896037742009
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,1718830.258230738,856182.4313751201,1363807.247,66.9746834255226,4964627.656605858,0.013490373912816421
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,1821411.4830125666,715421.4974138037,1515980.7442,66.9746834255226,5078621.44462637,0.013187571500606277
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2327597.6284521823,531895.7617085259,1370315.1744,66.9746834255226,5255616.284560708,0.012743450015990025
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2756136.090231851,297148.13269972836,1228893.6487,66.9746834255226,5307985.59163158,0.012617721406612895
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3175645.4656192083,38498.938815093585,962169.0425,66.9746834255226,5202121.166934302,0.012874495090815409
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2982187.8707888247,85.80250563258272,1070475.6047,66.9746834255226,5078556.997994456,0.013187738850222844
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3104614.255768099,0.0,963668.0629,66.9746834255226,5094090.038668099,0.013147526431047106
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2497996.692687218,0.0,1272881.5422,66.9746834255226,4796685.954887218,0.013962699258491968
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2345208.6255571432,0.0,1113932.7973,66.9746834255226,4484949.142857143,0.01493320911613644
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,1931676.643450591,0.0,1189451.3025,66.9746834255226,4146935.6659505907,0.016150403290659723
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,1758971.1768220193,0.0,1160304.1977,66.9746834255226,3945083.0945220194,0.016976748479270536
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,1789396.3781953808,0.0,1035521.8771,66.9746834255226,3850725.9752953807,0.017392742006365466
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,1719119.5267439315,0.0,1044884.6394,66.9746834255226,3789811.886143931,0.017672297580360433
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2047630.2864948441,0.0,760566.4543,66.9746834255226,3834004.460794844,0.01746859820075373
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2618699.1508721244,22035.802649957976,408631.273,66.9746834255226,4075173.946522082,0.01643480359474753
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2472011.0211211494,352529.05238977936,568511.1849,66.9746834255226,4418858.9784109285,0.015156555969026977
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2713436.4734041477,694498.871010179,393249.468,66.9746834255226,4826992.532414326,0.013875033569199191
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2953920.0903642876,898151.5280765296,304210.1569,66.9746834255226,5182089.495340817,0.012924262208466122
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3089890.2910634275,959666.7194500191,363497.12309999997,66.9746834255226,5438861.853613447,0.012314099020740203
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3030271.8895526263,1034073.4435404872,389528.9662,66.9746834255226,5479682.019293114,0.012222366770501479
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3009397.33155993,1084655.126875721,355185.6564,66.9746834255226,5475045.83483565,0.01223271648236951
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3000285.220138341,1027686.6388336021,386246.4022,66.9746834255226,5440025.981171943,0.012311463889570296
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2999781.8635141123,1020519.9775040152,336792.9819,66.9746834255226,5382902.542918127,0.012442113319260454
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3214325.6964137093,905365.0990841168,252874.4459,66.9746834255226,5398372.961397826,0.012406457261185699
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3324014.484113673,801094.5115681414,227284.8413,66.9746834255226,5378201.556981815,0.012452988739066154
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3565685.773314193,661856.8679741754,243569.89789999998,66.9746834255226,5496920.259188368,0.012184037655189045
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3680659.677500644,544792.1264853338,383452.73589999997,66.9746834255226,5634712.259885977,0.011886087582913752
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,4007682.38819942,258999.3593793364,342789.40390000003,66.9746834255226,5635278.871478757,0.011884892469917419
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,4067940.6331646913,45570.690463866194,339474.93460000004,66.9746834255226,5478793.978228558,0.012224347856784593
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,4076304.8479834516,70.69507867699195,233169.468,66.9746834255226,5335352.731062128,0.012553000111051645
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,4156122.6142132008,0.0,189259.09221,66.9746834255226,5371189.426423201,0.012469246215008764
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3844483.4741123207,0.0,203494.14853,66.9746834255226,5073785.34264232,0.01320014129542256
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3538395.875421278,0.0,183512.20909,66.9746834255226,4747715.804511278,0.014106717036829221
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3188025.624515317,0.0,182730.64904,66.9746834255226,4396563.993555317,0.015233414894835408
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2914892.8465707516,0.0,234900.55372999999,66.9746834255226,4175601.120300751,0.016039530955173874
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2716076.993738496,0.0,308305.04566,66.9746834255226,4050189.7593984962,0.016536184081278497
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2616725.291037744,0.0,352714.62806,66.9746834255226,3995247.6390977437,0.016763587510847677
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2552786.4229480666,0.0,434569.40485,66.9746834255226,4013163.547798067,0.016688750066582787
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2760743.1404887494,10267.261405563635,473700.69843,66.9746834255226,4270518.820324313,0.015683032025705108
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2840686.7360192197,288887.8620301025,476714.13933,66.9746834255226,4632096.4573793225,0.014458827453566138
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2853469.1508779065,661160.0619652222,467419.56961,66.9746834255226,5007856.502453129,0.013373922234535802
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2904646.761616059,901217.5482796631,524283.11776,66.9746834255226,5355955.147655723,0.012504713273194067
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2962932.865071238,1093960.007979471,536617.09518,66.9746834255226,5619317.688230709,0.011918650473490165
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2861186.7285475805,1164478.8722053291,569260.46257,66.9746834255226,5620733.78332291,0.011915647672949916
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2664623.561429637,1277669.167935047,652894.1336000001,66.9746834255226,5620994.582964685,0.011915094817650242
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2656455.742913347,1224780.2884812448,703741.1902000001,66.9746834255226,5610784.941594592,0.011936776070139005
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2689723.818972962,1143739.4877551664,732489.1544,66.9746834255226,5591760.181128128,0.011977388381490024
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2913460.3142570155,1051436.8524608477,647668.0392,66.9746834255226,5638372.925917864,0.01187837064087418
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2969060.5868745446,923969.5303162457,696230.7781,66.9746834255226,5615068.61529079,0.011927669635797345
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3189589.720995545,730423.1279199454,752324.0184,66.9746834255226,5698144.5873154905,0.011753770442156454
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3430285.4642966273,564206.6824675201,798713.4893,66.9746834255226,5819013.356064148,0.011509628751019536
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3490834.1098683737,288661.13019609154,1003300.3304999999,66.9746834255226,5808603.290564465,0.011530256083130472
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3485695.88626338,40560.929159117695,1088470.2985999999,66.9746834255226,5640534.834022498,0.011873817890733634
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3386649.6537413895,0.46076597254063845,1080559.7395000001,66.9746834255226,5493017.574007362,0.012192694183692928
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3160553.2496996783,0.0,1289935.1216,66.9746834255226,5476296.091299678,0.012229923712840669
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3078270.882193662,0.0,1050925.5267,66.9746834255226,5155004.128893662,0.012992168725943646
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2922078.4370878628,0.0,884631.6152,66.9746834255226,4832517.772287862,0.013859169605043112
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2650112.122491095,0.0,780363.84709,66.9746834255226,4456283.689581095,0.015029268352486426
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2469756.2590277125,0.0,752895.1692,66.9746834255226,4248459.148227713,0.01576446450084421
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2231498.219850376,0.0,851409.1203000001,66.9746834255226,4108715.060150376,0.01630063960265752
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2182101.862998496,0.0,842280.1764,66.9746834255226,4050189.759398496,0.016536184081278497
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2077122.584174436,0.0,996229.6056,66.9746834255226,4099159.909774436,0.016338636427874316
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2383314.9201037767,12648.207422585456,930973.752,66.9746834255226,4352744.5995263625,0.015386770782005071
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2520108.4769091713,245679.34127690663,922505.8938,66.9746834255226,4714101.431986078,0.014207306395888427
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2489332.219305781,535218.4519459029,1073335.6354999999,66.9746834255226,5123694.026751684,0.013071561860610002
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2376661.311750361,813565.7623836573,1219433.8517,66.9746834255226,5435468.645834019,0.012321786360934107
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2373438.842613134,877401.6292255546,1441553.1984,66.9746834255226,5718201.390238689,0.011712543657495586
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2294901.110487732,924534.5616772942,1523089.417,66.9746834255226,5768332.809165025,0.01161075229901953
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2426991.192870986,932931.1709093002,1384009.4470000002,66.9746834255226,5769739.530780287,0.011607921478643436
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2569348.266668897,964269.4487536749,1226593.4137,66.9746834255226,5786018.849122571,0.011575261880745355
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2488100.719861251,1027144.8589772008,1176995.122,66.9746834255226,5718048.420838451,0.011712856991809443
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2587553.625387511,883167.4395417683,1216908.964,66.9746834255226,5713437.748929279,0.011722309119071773
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2733080.898957587,762713.9875089324,1157651.8654999998,66.9746834255226,5679254.471966518,0.01179286537627741
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3028849.540817746,578667.7248671206,1102627.1997,66.9746834255226,5735952.185384866,0.011676297371545958
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3203032.0416548466,446346.37068699213,1115231.4941,66.9746834255226,5790417.626441838,0.01156646856000229
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3454780.248264192,221677.73233567784,1072616.5989,66.9746834255226,5774882.299499869,0.011597584150125953
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3468316.5328393453,40411.8563141792,1081863.7382,66.9746834255226,5616399.847353525,0.011924842469519222
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3263679.2123285895,68.11914915214226,1150904.5222,66.9746834255226,5440459.573677741,0.012310482693330231
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,3335490.4159986037,0.0,1042139.9263,66.9746834255226,5403438.062298604,0.012394827636283072
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2951610.035392911,0.0,1122644.2532000002,66.9746834255226,5100062.008592911,0.013132131200106853
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2728573.1443127813,0.0,1063804.1808,66.9746834255226,4818185.045112781,0.013900396684319312
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2360017.7642319016,0.0,1095540.4771,66.9746834255226,4481365.961331901,0.014945149314611461
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2116623.9456277126,0.0,1106027.4826,66.9746834255226,4248459.148227712,0.015764464500844212
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2008599.127950376,0.0,1074308.2122,66.9746834255226,4108715.0601503756,0.016300639602657523
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,1969179.2059735763,0.0,1030120.5606,66.9746834255226,4025107.4865735765,0.016639228554498963
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2060642.1167483348,0.0,935074.4683,66.9746834255226,4021524.3050483344,0.01665405412108224
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2294803.3936990704,10263.68959381235,883476.3922,66.9746834255226,4214351.195492882,0.0158920508326762
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2279735.227378991,209294.218825783,924543.7966,66.9746834255226,4439380.962804774,0.01508649155967196
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2194368.23623565,477224.7703787949,998905.6765,66.9746834255226,4696306.403114445,0.01426114006980189
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2314648.2773347823,700181.7635864002,1003612.5897,66.9746834255226,5044250.3506211825,0.013277430494161515
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2637872.1530434396,797362.8494298317,921716.844,66.9746834255226,5382759.566473272,0.012442443805715759
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2646701.1891265307,944127.3149016474,805154.1404,66.9746834255226,5421790.3644281775,0.012352872192354904
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2546851.0525806635,989943.7888755109,856974.6539,66.9746834255226,5419577.215356175,0.012357916635222444
0.0,0.0,0.0,0.0,0.0,66.9746834255226,0.0,0.0,0.0,0.0,0.0,1025807.72,2197985.240497587,1013098.2927304176,1133305.5506,66.9746834255226,5370196.803828005,0.012471551019839988
