Emissions_tCO2_coal_dispatched,Emissions_tCO2_cogen_gas,Emissions_tCO2_cogen_wood,Emissions_tCO2_gas_ocgt_dispatched,Emissions_tCO2_geothermal_dispatched,kWh_coal_dispatched,kWh_cogen_gas,kWh_cogen_wood,kWh_gas_ocgt_dispatched,kWh_geothermal_dispatched,kWh_hydro_dispatched,kWh_solar_dispatched,kWh_wind_dispatched,Total_Emissions_tCO2_,Total_kWh_,EF_tCO2_per_MWh_
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,1781999.4113665514,2243877.0616877293,595731.7096,94.62472911789793,6070913.69135428,0.0155865713018874
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,1725528.6108140168,2480029.8314967984,815918.3607000001,94.62472911789793,6470782.311710815,0.014623383164450795
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,1595344.6211789793,2507451.9864149163,971270.6286,94.62472911789793,6523372.744893896,0.014505491686331197
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,1490603.950840894,2504807.8833616856,1050534.3355,94.62472911789793,6495251.678402579,0.014568292931979138
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,1390543.314211707,2489286.407033963,1112822.882,94.62472911789793,6441958.11194567,0.01468881471651146
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,1198183.5752440777,2569551.8861717326,1153700.8046,94.62472911789793,6370741.774715811,0.014853015938182331
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,1048572.860385953,2327245.2081518164,1574606.266,94.62472911789793,6399729.843237769,0.014785738060159289
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,817888.7039937619,2065760.1563751202,2055632.334,94.62472911789793,6388586.703068882,0.01481152773154712
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,833982.6462381915,1810922.5974138037,2444867.7800000003,94.62472911789793,6539078.532351995,0.014470651889213973
34.90128684590405,0.0,0.0,0.0,94.62472911789793,34555.72955040005,0.0,0.0,0.0,1449305.5087,1723333.8,1345320.2338085258,2223620.233,129.52601596380197,6776135.505058926,0.01911502741748604
34.911660000000005,54.986845624415835,10.08439796,0.5149946163754654,94.62472911789793,34566.0,91823.70925925924,27704.39,906.6806626328616,1449305.5087,2294765.93,742565.2957597284,2212625.301,195.12262731868924,6854262.81538162,0.028467339606648205
34.911660000000005,54.986845624415835,10.08439796,248.61351922378987,94.62472911789793,34566.0,91823.70925925924,27704.39,437699.8577883625,1449305.5087,2962514.43,127889.25983509359,1595545.552,443.22115192610363,6727048.707582715,0.06588641931884716
34.911660000000005,54.986845624415835,10.08439796,256.8985613849593,94.62472911789793,34566.0,91823.70925925924,27704.39,452286.19962140726,1449305.5087,2602398.14,678.4418014525827,1911088.195,451.50619408727306,6569850.58438212,0.06872396689821163
34.911660000000005,54.986845624415835,10.08439796,280.36441969436703,94.62472911789793,34566.0,91823.70925925924,27704.39,493599.33044782927,1449305.5087,2546947.45,0.0,1946017.603,474.9720523966808,6589963.991407089,0.0720750603517736
34.911660000000005,54.986845624415835,10.08439796,93.79089219831603,94.62472911789793,34566.0,91823.70925925924,27704.39,165124.81020830286,1449305.5087,2106666.0,0.0,2330037.106,288.3985249006298,6205227.524167562,0.046476704323475844
34.911660000000005,54.986845624415835,10.08439796,58.373051757765815,94.62472911789793,34566.0,91823.70925925924,27704.39,102769.45732001025,1449305.5087,1983669.92,0.0,2112110.555,252.9806844600796,5801949.540279269,0.04360270331615168
34.911660000000005,18.327731781004154,3.361242836990778,0.0,94.62472911789793,34566.0,30605.871192097315,9234.183618106534,0.0,1449305.5087,1742152.82,0.0,2098814.392,151.22536373589287,5364678.775510204,0.028189080849768247
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,1541704.887204404,0.0,2112542.023,94.62472911789793,5103552.418904404,0.018540953702639015
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,1461113.5383161113,0.0,2071068.388,94.62472911789793,4981487.4350161115,0.0189952760801437
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,1462645.326558861,0.0,1990735.154,94.62472911789793,4902685.989258861,0.019300589375947846
34.911660000000005,46.49012453645506,8.526128598789832,0.0,94.62472911789793,34566.0,77634.8530341352,23423.43021645558,0.0,1449305.5087,1865855.38,0.0,1509070.494,184.55264225314284,4959855.665950591,0.03720927677797092
34.911660000000005,54.986845624415835,10.08439796,94.97125574320206,94.62472911789793,34566.0,91823.70925925924,27704.39,167202.91504084872,1449305.5087,2618332.27,38791.797392957975,843695.2973,289.5788884455158,5271421.887693065,0.05493373412619121
12.759760436269953,0.0,0.0,0.0,94.62472911789793,12633.426174524706,0.0,0.0,0.0,1449305.5087,2328581.64,879273.2894797793,1031998.6512,107.38448955416789,5701792.515554304,0.018833461452907395
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2303008.5858116765,1697276.2774101791,767079.3902,94.62472911789793,6216669.762121856,0.015221128472103508
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2443664.907334155,2153019.9814765295,622749.0403,94.62472911789793,6668739.437810684,0.014189297692663007
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2672998.139678836,2314055.751550019,561433.3645,94.62472911789793,6997792.764428855,0.01352208221982421
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2538867.454226152,2486164.134540487,573270.0514,94.62472911789793,7047607.1488666395,0.013426504502753818
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2463051.5756803183,2490859.5003757216,640107.3882,94.62472911789793,7043323.97295604,0.013434669409106353
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2369383.582114272,2476283.283033602,701325.3611,94.62472911789793,6996297.734947874,0.01352497173544072
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2414313.6201139567,2374536.274104015,687455.8984,94.62472911789793,6925611.301317972,0.013663014714656373
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2736599.326736708,2245754.5589841167,513668.6367,94.62472911789793,6945328.031120825,0.013624227494209162
32.59616554742951,0.0,0.0,0.0,94.62472911789793,32273.43123507872,0.0,0.0,0.0,1449305.5087,2934355.11,2056997.6698681414,448843.0717,127.22089466532744,6921774.79150322,0.018379808430273783
34.911660000000005,18.061516710717807,3.312419910684838,0.0,94.62472911789793,34566.0,30161.312953907476,9100.054699683622,0.0,1449305.5087,3271569.95,1814003.6520741754,469042.9949,150.91032573930056,7077749.473327766,0.021321795340171402
34.911660000000005,54.986845624415835,10.08439796,54.739893751974726,94.62472911789793,34566.0,91823.70925925924,27704.39,96373.0523802372,1449305.5087,3451915.37,1459912.2723853337,651451.0759,249.34752645428847,7263051.37862483,0.03433096001332423
34.911660000000005,54.986845624415835,10.08439796,314.1693209508818,94.62472911789793,34566.0,91823.70925925924,27704.39,553115.0016740877,1449305.5087,3633466.2,844639.9614193364,638111.8615,508.77695365319556,7272732.632552683,0.06995677957084723
34.911660000000005,54.986845624415835,10.08439796,449.7313805962789,94.62472911789793,34566.0,91823.70925925924,27704.39,791780.5996413361,1449305.5087,3706102.74,203305.7757038662,778178.6511,644.3390132985926,7082767.374404462,0.09097277649229166
34.911660000000005,54.986845624415835,10.08439796,484.9430396345627,94.62472911789793,34566.0,91823.70925925924,27704.39,853772.9571031034,1449305.5087,3890728.92,2713.970397846992,551371.204,679.5506723368765,6901986.659460209,0.09845725670962435
34.911660000000005,54.986845624415835,10.08439796,538.8760125794782,94.62472911789793,34566.0,91823.70925925924,27704.39,948725.3742596448,1449305.5087,3969055.69,0.0,427252.6382,733.483645281792,6948433.310418904,0.1055610110241631
34.911660000000005,54.986845624415835,10.08439796,456.6228277970268,94.62472911789793,34566.0,91823.70925925924,27704.39,803913.4292201176,1449305.5087,3720505.87,0.0,435877.936,651.2304604993406,6563696.843179377,0.09921702297632203
34.911660000000005,54.986845624415835,10.08439796,350.072065104778,94.62472911789793,34566.0,91823.70925925924,27704.39,616324.0582830599,1449305.5087,3596262.0,0.0,325891.6764,544.6796978070918,6141877.342642319,0.08868293315228648
34.911660000000005,54.986845624415835,10.08439796,291.662115526058,94.62472911789793,34566.0,91823.70925925924,27704.39,513489.6400106656,1449305.5087,3219605.52,0.0,351115.42000000004,486.2697482283718,5687610.187969925,0.08549632132963314
34.911660000000005,54.986845624415835,10.08439796,182.5134004531335,94.62472911789793,34566.0,91823.70925925924,27704.39,321326.40924847446,1449305.5087,3085104.86,0.0,391930.9316,377.12103315544726,5401761.8088077335,0.06981445063729767
34.911660000000005,54.986845624415835,10.08439796,184.6594541196689,94.62472911789793,34566.0,91823.70925925924,27704.39,325104.672745896,1449305.5087,2887638.39,0.0,423380.8685,379.2670868219827,5239523.539205155,0.07238579691151041
34.911660000000005,54.986845624415835,10.08439796,117.86272869568951,94.62472911789793,34566.0,91823.70925925924,27704.39,207504.8040417069,1449305.5087,2878197.23,0.0,479346.0841,312.47036139800326,5168447.726100965,0.06045729355450565
34.911660000000005,54.986845624415835,10.08439796,170.71830762751262,94.62472911789793,34566.0,91823.70925925924,27704.39,300560.4007526631,1449305.5087,2696297.98,0.0,591366.6332,365.3259403298264,5191624.6219119225,0.07036832724537154
34.911660000000005,54.986845624415835,10.08439796,219.22946047673761,94.62472911789793,34566.0,91823.70925925924,27704.39,385967.3599942564,1449305.5087,2952420.44,23104.213046563636,559293.5855,413.83709317905135,5524185.2065000795,0.07491368911601777
34.911660000000005,54.986845624415835,10.08439796,46.32332455486946,94.62472911789793,34566.0,91823.70925925924,27704.39,81555.1488642068,1449305.5087,2884157.9,874530.9211801025,531574.31053,240.9309572571832,5975217.888533569,0.0403217023632777
34.911660000000005,3.424125643540467,0.6279728408201449,0.0,94.62472911789793,34566.0,5718.020628192273,1725.2001121432552,0.0,1449305.5087,2497788.58,1944901.849465222,506893.92484,133.58848760225854,6440899.083745558,0.020740658387178642
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2298870.0412994525,2535480.619379663,597442.1433,94.62472911789793,6881098.312679115,0.013751399096208575
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2415990.924991488,2760325.674179471,596228.084,94.62472911789793,7221850.191870959,0.013102560507888848
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2298182.3690729663,2825912.98690533,650803.0389,94.62472911789793,7224203.903578296,0.01309829157383395
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2067421.1172034205,2936909.675735047,771542.8592000001,94.62472911789793,7225179.160838467,0.01309652356176548
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2048776.466833156,2862211.247981245,852077.6607,94.62472911789793,7212370.8842144,0.013119781364128339
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2119603.9220158374,2694365.5756551665,926898.9293,94.62472911789793,7190173.9356710045,0.013160283737846367
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2472361.2012130925,2502809.3993608477,828797.4711,94.62472911789793,7253273.58037394,0.013045796228331371
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2647835.628917883,2312926.704016246,814083.8401,94.62472911789793,7224151.681734129,0.013098386258576403
11.604958879477941,0.0,0.0,0.0,94.62472911789793,11490.058296512812,0.0,0.0,0.0,1449305.5087,2963110.09,2004011.8283199454,906191.5711,106.22968799737586,7334109.056416458,0.014484334386115752
34.911660000000005,54.986845624415835,10.08439796,34.539699283864806,94.62472911789793,34566.0,91823.70925925924,27704.39,60809.329725114105,1449305.5087,3301763.28,1550374.8751675203,982828.7969,229.14733198617859,7499175.889751894,0.030556335170018233
34.911660000000005,54.986845624415835,10.08439796,231.22241338875202,94.62472911789793,34566.0,91823.70925925924,27704.39,407081.7137125916,1449305.5087,3342611.84,869664.0611560915,1274560.4349,425.83004609106575,7497317.657727942,0.0567976529115232
34.911660000000005,54.986845624415835,10.08439796,279.5063907862104,94.62472911789793,34566.0,91823.70925925924,27704.39,492088.7161729056,1449305.5087,3601332.38,191849.58280011767,1403532.6402,474.11402348852414,7292202.927132282,0.06501657019506084
34.911660000000005,54.986845624415835,10.08439796,244.00261431288246,94.62472911789793,34566.0,91823.70925925924,27704.39,429582.0674522579,1449305.5087,3656130.68,1610.9898860825406,1415259.8978,438.6102470151962,7105983.2430976,0.06172407561490389
34.911660000000005,54.986845624415835,10.08439796,241.26725092200138,94.62472911789793,34566.0,91823.70925925924,27704.39,424766.2868345095,1449305.5087,3235505.89,0.0,1820732.647,435.87488362431515,7084404.431793769,0.06152597410562454
34.911660000000005,54.986845624415835,10.08439796,238.3529381020854,94.62472911789793,34566.0,91823.70925925924,27704.39,419635.45440508,1449305.5087,3258940.5,0.0,1386789.8748,432.96057080439914,6668765.437164339,0.06492364664553273
34.911660000000005,54.986845624415835,10.08439796,257.40855563956137,94.62472911789793,34566.0,91823.70925925924,27704.39,453184.0768302138,1449305.5087,3116232.63,0.0,1078765.001,452.01618834187514,6251581.315789473,0.07230429638661635
34.911660000000005,54.986845624415835,10.08439796,207.66509573996888,94.62472911789793,34566.0,91823.70925925924,27704.39,365607.56292248046,1449305.5087,2924989.27,0.0,870870.0660999999,402.27272844228264,5764866.50698174,0.06978005959983573
34.911660000000005,54.986845624415835,10.08439796,218.89670924653547,94.62472911789793,34566.0,91823.70925925924,27704.39,385381.5303636188,1449305.5087,2581185.97,0.0,926047.4094,413.50434194884923,5496014.517722879,0.07523712694270197
34.911660000000005,54.986845624415835,10.08439796,81.95384501817279,94.62472911789793,34566.0,91823.70925925924,27704.39,144284.93841227604,1449305.5087,2369392.74,0.0,1198157.4451,276.56147772048655,5315234.731471536,0.05203184651149354
34.911660000000005,54.986845624415835,10.08439796,91.10487991646892,94.62472911789793,34566.0,91823.70925925924,27704.39,160395.91534589598,1449305.5087,2242203.31,0.0,1233524.7059,285.7125126187827,5239523.539205154,0.05453024697396928
34.911660000000005,54.986845624415835,10.08439796,64.6127929532068,94.62472911789793,34566.0,91823.70925925924,27704.39,113754.91717113876,1449305.5087,2044655.19,0.0,1541064.0056,259.22042565552056,5302873.720730398,0.0488830093468295
34.911660000000005,54.986845624415835,10.08439796,46.81826817504895,94.62472911789793,34566.0,91823.70925925924,27704.39,82426.52847719885,1449305.5087,2463629.11,24474.215592585453,1456667.0008,241.42590087736272,5630596.462829044,0.042877500185133206
34.911660000000005,54.986845624415835,10.08439796,53.96573791690626,94.62472911789793,34566.0,91823.70925925924,27704.39,95010.10196638427,1449305.5087,2231093.28,849414.6496769068,1301333.9235,248.57337061922004,6080251.563102551,0.040882086545179275
34.911660000000005,0.17113450265947594,0.0313854779248972,0.0,94.62472911789793,34566.0,285.78116525844246,86.2238404530143,0.0,1449305.5087,1713870.65,1784126.730645903,1608760.127,129.7389090984823,6591001.021351615,0.019684249581845274
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,1442752.1486218497,2367845.687383657,1725877.749,94.62472911789793,6985781.093705507,0.013545332704908106
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,1267390.7444381942,2537109.089325554,2094646.363,94.62472911789793,7348451.705463748,0.012876825338260331
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,1128397.2714361802,2579179.008277294,2256583.688,94.62472911789793,7413465.476413474,0.012763899611990367
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,1240601.908138704,2624842.6473093005,2099249.7180000003,94.62472911789793,7413999.7821480045,0.01276297975429438
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,1430370.0143715371,2637161.395653675,1919034.7,94.62472911789793,7435871.618725211,0.012725438787782645
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,1406690.947872805,2572537.693877201,1924003.41,94.62472911789793,7352537.560450006,0.01286966959909097
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,1708202.4594410434,2232385.700541768,1962479.953,94.62472911789793,7352373.6216828115,0.012869956559177172
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2064379.63141934,2000532.0906089325,1796850.896,94.62472911789793,7311068.126728272,0.012942668222713283
0.0,0.0,0.0,0.0,94.62472911789793,0.0,0.0,0.0,0.0,1449305.5087,2616972.0138140395,1618802.1337671203,1704750.956,94.62472911789793,7389830.61228116,0.012804722338376888
34.911660000000005,54.986845624415835,10.08439796,8.096468647490829,94.62472911789793,34566.0,91823.70925925924,27704.39,14254.34621037118,1449305.5087,2743060.83,1350667.0627869922,1752688.44,202.7041013498046,7464070.286956621,0.027157314113725288
34.911660000000005,54.986845624415835,10.08439796,181.75983886883745,94.62472911789793,34566.0,91823.70925925924,27704.39,319999.71631837584,1449305.5087,3055550.57,791946.5503056778,1682606.389,376.3674715711512,7453502.833583312,0.050495381832465276
34.911660000000005,54.986845624415835,10.08439796,223.60047882820248,94.62472911789793,34566.0,91823.70925925924,27704.39,393662.8148383847,1449305.5087,3345177.71,206477.09351417917,1711756.886,418.20811153051625,7260474.112311822,0.05760066148040486
34.911660000000005,54.986845624415835,10.08439796,205.27934542703738,94.62472911789793,34566.0,91823.70925925924,27704.39,361407.2982870377,1449305.5087,3278156.85,3442.3139480821424,1791527.912,399.8869781293511,7037933.982194379,0.05681880210031029
34.911660000000005,54.986845624415835,10.08439796,264.8175408741993,94.62472911789793,34566.0,91823.70925925924,27704.39,466228.06491936505,1449305.5087,3308254.7,0.0,1612269.35,459.4251735765131,6990151.722878624,0.06572463542855929
34.911660000000005,54.986845624415835,10.08439796,176.52291225730602,94.62472911789793,34566.0,91823.70925925924,27704.39,310779.7751008909,1449305.5087,2891205.54,0.0,1792304.701,371.1305449596198,6597689.62406015,0.05625159201278551
34.911660000000005,54.986845624415835,10.08439796,215.25706056706323,94.62472911789793,34566.0,91823.70925925924,27704.39,378973.6981814494,1449305.5087,2567386.82,0.0,1683279.673,409.86469326937697,6233039.7991407085,0.06575679066350278
34.911660000000005,54.986845624415835,10.08439796,141.98508952164138,94.62472911789793,34566.0,91823.70925925924,27704.39,249973.74915781937,1449305.5087,2191410.36,0.0,1752530.444,336.59272222395515,5797314.161117079,0.05806011419589816
34.911660000000005,54.986845624415835,10.08439796,102.71149836973584,94.62472911789793,34566.0,91823.70925925924,27704.39,180830.10276361945,1449305.5087,1910767.2,0.0,1801017.607,297.3191310720496,5496014.517722879,0.05409722447298693
34.911660000000005,54.986845624415835,10.08439796,66.60112372297309,94.62472911789793,34566.0,91823.70925925924,27704.39,117255.49951227655,1449305.5087,1821535.38,0.0,1773044.244,261.2087564252868,5315234.731471536,0.04914340939237702
34.911660000000005,54.986845624415835,10.08439796,40.69048066489359,94.62472911789793,34566.0,91823.70925925924,27704.39,71638.17018467182,1449305.5087,1829469.58,0.0,1702568.528,235.29811336720735,5207075.886143931,0.04518814753465327
34.911660000000005,54.986845624415835,10.08439796,114.3753921487688,94.62472911789793,34566.0,91823.70925925924,27704.39,201365.1270224803,1449305.5087,1785681.39,0.0,1611994.382,308.9830248510826,5202440.50698174,0.05939193815602957
34.911660000000005,54.986845624415835,10.08439796,61.69109578172512,94.62472911789793,34566.0,91823.70925925924,27704.39,108611.0841227555,1449305.5087,2188236.25,21058.12217081235,1530281.393,256.29872848403886,5451586.4572528275,0.04701360429550876
34.911660000000005,54.986845624415835,10.08439796,9.638782397774925,94.62472911789793,34566.0,91823.70925925924,27704.39,16969.687320026278,1449305.5087,1922499.78,639491.8069257829,1547863.467,204.2464151000887,5730224.349205068,0.035643703047756416
